home_pos,home_value,home_score_form,home_concede_form,away_pos,away_value,away_score_form,away_concede_form,home_result_score,away_result_score
2,1478,2.0,1,6,1415,4,1,1,0
15,1343,1.6666666666666667,2,13,1396,5,7,0,3
1,1474,4.333333333333333,2,9,1344,3,6,3,1
8,1309,0.6666666666666666,1,10,1372,1,5,2,0
17,1333,1.3333333333333333,1,11,1348,3,6,1,2
14,1378,0.3333333333333333,4,19,1387,3,6,2,0
19,1340,1.3333333333333333,10,7,1467,3,4,2,2
15,1227,0.6666666666666666,3,11,1329,3,6,2,1
17,1377,0.6666666666666666,8,13,1346,3,1,1,2
8,1359,1.6666666666666667,4,5,1425,4,4,1,2
11,1349,1.0,5,14,1318,2,4,0,2
13,1377,2.0,4,1,1482,10,2,0,4
9,1356,1.3333333333333333,2,1,1491,7,2,0,3
7,1483,1.6666666666666667,5,15,1378,3,6,0,0
19,1344,0.0,6,17,1350,2,7,3,2
6,1415,1.3333333333333333,3,18,1230,3,6,1,0
12,1348,1.0,5,10,1312,2,1,1,1
3,1450,1.3333333333333333,3,4,1494,7,1,3,1
2,1483,2.0,2,20,1353,2,8,2,0
2,1494,3.0,3,9,1415,6,3,0,0
1,1490,4.0,1,8,1479,6,4,3,1
5,1432,2.0,4,11,1355,2,6,1,1
18,1223,1.6666666666666667,7,12,1330,3,3,2,1
17,1361,0.3333333333333333,6,7,1357,5,1,1,1
14,1351,0.3333333333333333,1,6,1356,4,2,2,1
10,1310,1.0,4,14,1382,2,13,0,0
17,1330,0.3333333333333333,4,13,1372,5,4,1,1
14,1370,1.0,7,4,1456,4,3,0,1
18,1331,0.3333333333333333,5,20,1356,3,12,1,0
1,1485,2.0,0,16,1358,0,3,6,1
1,1488,3.0,2,14,1378,2,5,3,1
6,1360,2.3333333333333335,0,7,1472,7,5,1,2
13,1372,0.3333333333333333,3,15,1374,1,10,4,2
17,1363,0.6666666666666666,4,7,1369,5,4,1,0
8,1415,1.6666666666666667,3,12,1347,3,0,3,1
17,1225,1.6666666666666667,7,9,1389,3,6,0,1
5,1434,3.3333333333333335,4,1,1476,5,1,1,1
10,1343,0.3333333333333333,3,4,1441,2,1,2,3
5,1466,1.3333333333333333,0,1,1503,7,0,0,1
14,1378,0.3333333333333333,5,4,1434,10,2,2,2
14,1385,1.0,7,2,1479,6,3,0,4
8,1488,2.0,7,9,1415,7,1,2,1
7,1352,0.6666666666666666,6,20,1316,1,4,3,0
16,1375,0.0,5,19,1363,2,6,0,0
1,1480,0.6666666666666666,1,17,1219,5,5,4,1
18,1352,1.0,12,6,1366,6,1,0,3
11,1347,0.6666666666666666,2,9,1354,3,2,1,0
11,1320,1.3333333333333333,5,13,1310,3,3,1,1
4,1390,3.0,1,11,1319,6,3,3,1
8,1415,1.6666666666666667,3,15,1366,1,3,2,0
3,1493,1.3333333333333333,1,9,1486,5,6,2,2
8,1353,1.3333333333333333,1,7,1330,1,7,0,2
15,1372,1.0,2,3,1459,5,1,0,1
20,1354,0.6666666666666666,5,12,1348,2,4,0,1
1,1490,2.3333333333333335,0,13,1385,7,2,5,0
17,1228,0.3333333333333333,8,18,1344,2,9,4,2
6,1369,2.0,5,16,1373,0,8,0,0
18,1318,0.6666666666666666,6,1,1476,4,1,0,1
17,1326,0.3333333333333333,7,4,1438,6,1,1,5
17,1361,0.6666666666666666,7,2,1493,5,2,0,3
2,1487,2.0,2,1,1491,10,0,0,0
9,1372,0.6666666666666666,5,5,1369,6,7,0,4
3,1427,1.6666666666666667,3,20,1219,2,11,1,0
10,1394,2.3333333333333335,5,11,1403,4,5,1,2
14,1378,0.6666666666666666,2,6,1351,4,1,0,1
12,1367,2.0,2,18,1319,1,6,1,1
8,1478,1.3333333333333333,5,18,1356,1,4,3,2
12,1349,1.0,6,15,1391,6,2,1,0
7,1365,1.3333333333333333,8,13,1378,1,2,2,1
19,1214,1.0,12,12,1385,4,3,1,2
13,1375,1.0,2,10,1465,5,2,3,1
8,1353,1.0,1,14,1370,4,5,2,0
18,1343,0.6666666666666666,4,7,1394,6,7,0,2
1,1481,3.3333333333333335,1,14,1349,5,6,2,0
20,1323,0.6666666666666666,5,4,1432,4,5,0,2
10,1403,0.6666666666666666,6,15,1351,3,6,3,0
4,1450,2.3333333333333335,3,5,1365,4,4,2,0
2,1489,2.0,1,1,1483,7,2,1,1
17,1386,1.3333333333333333,5,3,1489,8,2,0,0
6,1448,2.6666666666666665,4,12,1403,4,6,2,0
15,1345,2.0,7,4,1368,5,4,1,1
6,1474,1.3333333333333333,4,10,1342,3,1,1,1
1,1483,1.6666666666666667,2,14,1360,5,4,3,0
7,1393,1.6666666666666667,7,20,1333,1,2,3,1
10,1378,0.6666666666666666,4,18,1364,3,6,0,0
19,1224,1.0,7,1,1495,6,2,0,5
15,1367,0.6666666666666666,7,6,1366,6,6,4,0
14,1351,1.3333333333333333,5,4,1451,5,4,1,2
13,1368,1.3333333333333333,4,14,1348,5,5,2,2
9,1342,0.6666666666666666,3,20,1381,3,9,1,0
9,1389,1.6666666666666667,4,16,1395,2,6,1,3
6,1474,2.3333333333333335,3,2,1483,5,1,1,2
18,1357,0.6666666666666666,4,7,1456,8,6,1,2
2,1481,3.0,3,15,1349,7,7,3,0
17,1326,0.6666666666666666,7,11,1379,1,6,0,1
1,1489,2.3333333333333335,3,16,1224,2,3,4,1
5,1364,1.3333333333333333,5,10,1394,5,3,4,2
3,1368,2.3333333333333335,3,6,1474,4,6,1,2
16,1220,0.0,2,9,1456,5,6,2,3
3,1368,2.3333333333333335,2,5,1458,8,2,2,1
19,1364,1.0,7,9,1486,4,7,0,2
8,1388,1.6666666666666667,3,1,1479,7,0,1,2
20,1394,0.6666666666666666,9,9,1342,3,5,0,1
8,1357,2.0,5,17,1316,1,9,1,1
14,1370,1.0,4,9,1369,2,4,0,2
1,1487,2.6666666666666665,3,6,1357,6,3,2,0
10,1352,1.0,5,9,1350,5,7,2,2
1,1490,3.0,2,17,1330,2,4,2,1
0,1471,1.3333333333333333,4,0,1473,5,2,0,3
0,1367,1.6666666666666667,1,0,1370,2,2,2,1
0,1328,0.3333333333333333,2,0,1487,6,2,1,2
0,1354,0.3333333333333333,5,0,1380,1,3,4,2
0,1342,0.6666666666666666,4,0,1503,8,1,1,1
0,1373,0.3333333333333333,2,0,1386,3,2,1,2
0,1322,0.3333333333333333,9,0,1229,0,2,0,0
0,1363,1.3333333333333333,1,0,1406,4,3,2,2
0,1446,0.6666666666666666,5,0,1399,1,6,3,1
0,1479,2.0,0,0,1348,3,4,1,0
0,1383,0.6666666666666666,0,0,1479,4,0,0,2
0,1514,0.6666666666666666,0,0,1300,0,3,6,1
0,1380,0.0,0,0,1367,2,0,1,3
0,1352,0.0,2,0,1463,2,1,3,2
0,1235,0.0,2,0,1357,1,2,0,0
0,1407,0.0,4,0,1354,2,0,1,2
0,1487,0.6666666666666666,1,0,1365,0,2,3,1
0,1392,0.3333333333333333,2,0,1342,2,2,2,0
0,1397,0.6666666666666666,2,0,1362,0,0,2,1
0,1488,1.0,0,0,1458,0,2,3,2
0,1373,0.0,0,0,1379,0,0,0,0
0,1487,0.0,0,0,1397,0,0,4,0
0,1446,0.0,0,0,1516,0,0,0,2
0,1363,0.0,0,0,1466,0,0,1,2
0,1367,0.0,0,0,1349,0,0,2,0
0,1325,0.0,0,0,1482,0,0,0,3
0,1357,0.0,0,0,1371,0,0,0,2
0,1354,0.0,0,0,1225,0,0,2,0
0,1333,0.0,0,0,1411,0,0,2,2
0,1462,0.0,0,0,1399,0,0,2,1
